,airportcode,airportcodecopy,airport,city,country,lat,long,currencycode,toeuro,fromeuro
1361,CNL,CNL,Sindal Airport,Sindal,Denmark,57.503525,10.229372,DKK,0.134,7.4614
1362,ZGH,ZGH,Central,Copenhagen,Denmark,55.672778,12.564444,DKK,0.134,7.4614
1363,ROD,ROD,Rodby Port,Rodby,Denmark,54.65,11.35,DKK,0.134,7.4614
1364,FAE,FAE,Vagar,Vagar,Faroe Islands,62.063628,-7.2772190000000005,DKK,0.134,7.4614
1365,UAK,UAK,Narsarsuaq,Narssarssuaq,Greenland,61.160517000000006,-45.425978,DKK,0.134,7.4614
1366,GOH,GOH,Nuuk,Godthaab,Greenland,64.190922,-51.678064,DKK,0.134,7.4614
1367,SFJ,SFJ,Sondre Stromfjord,Sondrestrom,Greenland,67.01696899999999,-50.689325,DKK,0.134,7.4614
1368,THU,THU,Thule Air Base,Thule,Greenland,76.531203,-68.703161,DKK,0.134,7.4614
1369,JAV,JAV,Ilulissat,Ilulissat,Greenland,69.23444,-51.051109999999994,DKK,0.134,7.4614
1370,JCH,JCH,Qasigiannguit,Qasigiannguit,Greenland,68.833336,-51.0,DKK,0.134,7.4614
1371,JEG,JEG,Aasiaat,Aasiaat,Greenland,68.7,-52.75,DKK,0.134,7.4614
1372,KUS,KUS,Kulusuk,Kulusuk,Greenland,65.56666700000001,-37.1166667,DKK,0.134,7.4614
1373,QFI,QFI,Iginniarfik Heliport,Iginniarfik,Greenland,68.7,-52.9667,DKK,0.134,7.4614
1374,QCU,QCU,Akunnaaq Heliport,Akunnaaq,Greenland,68.75,-52.3333,DKK,0.134,7.4614
1375,JGR,JGR,Groennedal Heliport,Groennedal,Greenland,61.2333,-48.1,DKK,0.134,7.4614
1376,JQA,JQA,Qaarsut Airport,Uummannaq,Greenland,70.7342,-52.6962,DKK,0.134,7.4614
1377,JUV,JUV,Upernavik Airport,Upernavik,Greenland,72.7902,-56.1306,DKK,0.134,7.4614
1378,JHS,JHS,Sisimiut Airport,Sisimiut,Greenland,66.9513,-53.7293,DKK,0.134,7.4614
1379,NAQ,NAQ,Qaanaaq Airport,Qaanaaq,Greenland,77.4886,-69.3887,DKK,0.134,7.4614
1380,JNS,JNS,Narsaq Heliport,Narsaq,Greenland,60.9167,-46.0586,DKK,0.134,7.4614
1381,JNN,JNN,Nanortalik Heliport,Nanortalik,Greenland,60.14,-45.2317,DKK,0.134,7.4614
1382,JSU,JSU,Maniitsoq Airport,Maniitsoq,Greenland,65.4125,-52.9394,DKK,0.134,7.4614
1383,JJU,JJU,Qaqortoq Heliport,Qaqortoq,Greenland,60.7158,-46.0294,DKK,0.134,7.4614
1384,JGO,JGO,Qeqertarsuaq Heliport,Qeqertarsuaq Airport,Greenland,69.2511,-53.5381,DKK,0.134,7.4614
1385,JFR,JFR,Paamiut Heliport,Paamiut,Greenland,61.9922,-49.6625,DKK,0.134,7.4614
1386,CNP,CNP,Neerlerit Inaat Airport,Neerlerit Inaat,Greenland,70.7433,-22.6606,DKK,0.134,7.4614
1387,LLU,LLU,Alluitsup Paa Heliport,Alluitsup Paa,Greenland,60.4644,-45.5778,DKK,0.134,7.4614
1388,AGM,AGM,Tasiilaq,Angmagssalik,Greenland,65.612222,-37.618333,DKK,0.134,7.4614
1389,OBY,OBY,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,70.48527800000001,-21.966667,DKK,0.134,7.4614
1390,UMD,UMD,Uummannaq Heliport,Uummannaq,Greenland,70.4047,52.0702,DKK,0.134,7.4614
1391,EPS,EPS,Arroyo Barril Intl,Samana,Dominican Republic,19.198586,-69.429772,DOP,0.02141,47.8846
1392,BRX,BRX,Maria Montez Intl,Barahona,Dominican Republic,18.251464000000002,-71.1204,DOP,0.02141,47.8846
1393,LRM,LRM,Casa De Campo Intl,La Romana,Dominican Republic,18.450711,-68.911833,DOP,0.02141,47.8846
1394,PUJ,PUJ,Punta Cana Intl,Punta Cana,Dominican Republic,18.567367,-68.363431,DOP,0.02141,47.8846
1395,POP,POP,Gregorio Luperon Intl,Puerto Plata,Dominican Republic,19.7579,-70.570033,DOP,0.02141,47.8846
1396,SDQ,SDQ,Las Americas Intl,Santo Domingo,Dominican Republic,18.429664000000002,-69.668925,DOP,0.02141,47.8846
1397,STI,STI,Cibao Intl,Santiago,Dominican Republic,19.406092,-70.60468900000001,DOP,0.02141,47.8846
1398,JBQ,JBQ,Dr Joaquin Balaguer International Airport,La Isabela,Dominican Republic,18.5725,-69.9856,DOP,0.02141,47.8846
1399,AZS,AZS,Samaná El Catey International Airport,Samana,Dominican Republic,19.267,-69.742,DOP,0.02141,47.8846
1400,COZ,COZ,Constanza Airport,Constanza,Dominican Republic,18.907626,-70.719852,DOP,0.02141,47.8846
1401,HEX,HEX,Herrera International Airport,Santo Domingo,Dominican Republic,18.475,-69.975,DOP,0.02141,47.8846
1402,BJA,BJA,Soummam,Bejaja,Algeria,36.711997,5.069922,DZD,0.009789,103.169
1403,ALG,ALG,Houari Boumediene,Algier,Algeria,36.691014,3.215408,DZD,0.009789,103.169
1404,DJG,DJG,Tiska,Djanet,Algeria,24.292767,9.452444,DZD,0.009789,103.169
1405,QFD,QFD,Boufarik,Boufarik,Algeria,36.545834,2.876111,DZD,0.009789,103.169
1406,VVZ,VVZ,Illizi Takhamalt,Illizi,Algeria,26.723536,8.622653,DZD,0.009789,103.169
1407,TMR,TMR,Tamanrasset,Tamanrasset,Algeria,22.811460999999998,5.451075,DZD,0.009789,103.169
1408,GJL,GJL,Jijel,Jijel,Algeria,36.795136,5.873608,DZD,0.009789,103.169
1409,AAE,AAE,Annaba,Annaba,Algeria,36.822225,7.8091669999999995,DZD,0.009789,103.169
1410,CZL,CZL,Mohamed Boudiaf Intl,Constantine,Algeria,36.276028000000004,6.620386,DZD,0.009789,103.169
1411,TEE,TEE,Cheikh Larbi Tebessi,Tebessa,Algeria,35.431611,8.120716999999999,DZD,0.009789,103.169
1412,HRM,HRM,Hassi R Mel,Tilrempt,Algeria,32.930431,3.3115419999999998,DZD,0.009789,103.169
1413,TID,TID,Bou Chekif,Tiaret,Algeria,35.341136,1.463147,DZD,0.009789,103.169
1414,TIN,TIN,Tindouf,Tindouf,Algeria,27.700371999999998,-8.167103,DZD,0.009789,103.169
1415,QAS,QAS,Ech Cheliff,Ech-cheliff,Algeria,36.212658000000005,1.331775,DZD,0.009789,103.169
1416,TAF,TAF,Tafaraoui,Oran,Algeria,35.542444,-0.532278,DZD,0.009789,103.169
1417,TLM,TLM,Zenata,Tlemcen,Algeria,35.016667,-1.45,DZD,0.009789,103.169
1418,ORN,ORN,Es Senia,Oran,Algeria,35.623858,-0.621183,DZD,0.009789,103.169
1419,MUW,MUW,Ghriss,Ghriss,Algeria,35.207725,0.147142,DZD,0.009789,103.169
1420,AZR,AZR,Touat Cheikh Sidi Mohamed Belkebir,Adrar,Algeria,27.837589,-0.186414,DZD,0.009789,103.169
1421,BSK,BSK,Biskra,Biskra,Algeria,34.793289,5.738231,DZD,0.009789,103.169
1422,ELG,ELG,El Golea,El Golea,Algeria,30.571294,2.859586,DZD,0.009789,103.169
1423,GHA,GHA,Noumerat,Ghardaia,Algeria,32.384106,3.794114,DZD,0.009789,103.169
1424,HME,HME,Oued Irara,Hassi Messaoud,Algeria,31.672971999999998,6.1404440000000005,DZD,0.009789,103.169
1425,INZ,INZ,In Salah,In Salah,Algeria,27.251022,2.5120169999999997,DZD,0.009789,103.169
1426,TGR,TGR,Sidi Mahdi,Touggourt,Algeria,33.067803000000005,6.088672,DZD,0.009789,103.169
1427,LOO,LOO,Laghouat,Laghouat,Algeria,33.764383,2.928344,DZD,0.009789,103.169
1428,TMX,TMX,Timimoun,Timimoun,Algeria,29.237119,0.276033,DZD,0.009789,103.169
1429,OGX,OGX,Ouargla,Ouargla,Algeria,31.917223,5.412778,DZD,0.009789,103.169
1430,IAM,IAM,In Amenas,Zarzaitine,Algeria,28.05155,9.642911,DZD,0.009789,103.169
1431,ELU,ELU,Guemar Airport,Guemar,Algeria,33.5114,6.776789999999999,DZD,0.009789,103.169
1432,BMW,BMW,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,Algeria,21.375,0.923889,DZD,0.009789,103.169
1433,CBH,CBH,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,31.6457,-2.26986,DZD,0.009789,103.169
1434,BLJ,BLJ,Batna Airport,Batna,Algeria,35.752106,6.308589,DZD,0.009789,103.169
1435,QSF,QSF,Ain Arnat Airport,Setif,Algeria,36.1781,5.32449,DZD,0.009789,103.169
1436,QDJ,QDJ,Tsletsi Airport,Djelfa,Algeria,34.6657,3.3510000000000004,DZD,0.009789,103.169
1437,ALY,ALY,Alexandria Intl,Alexandria,Egypt,31.183903000000004,29.948889,EGP,0.1249,8.0604
1438,ABS,ABS,Abu Simbel,Abu Simbel,Egypt,22.375953,31.611721999999997,EGP,0.1249,8.0604
1439,CAI,CAI,Cairo Intl,Cairo,Egypt,30.121944,31.405556,EGP,0.1249,8.0604
1440,HRG,HRG,Hurghada Intl,Hurghada,Egypt,27.178317,33.799436,EGP,0.1249,8.0604
1441,EGR,EGR,El Gora,El Gorah,Egypt,31.068975,34.129194,EGP,0.1249,8.0604
1442,LXR,LXR,Luxor Intl,Luxor,Egypt,25.671028,32.706583,EGP,0.1249,8.0604
1443,MUH,MUH,Mersa Matruh,Mersa-matruh,Egypt,31.325356,27.221689,EGP,0.1249,8.0604
1444,PSD,PSD,Port Said,Port Said,Egypt,31.279444,32.24,EGP,0.1249,8.0604
1445,SKV,SKV,St Catherine Intl,St. Catherine,Egypt,28.685278000000004,34.0625,EGP,0.1249,8.0604
1446,ASW,ASW,Aswan Intl,Aswan,Egypt,23.964356,32.819975,EGP,0.1249,8.0604
1447,ELT,ELT,El Tor,El-tor,Egypt,28.209028000000004,33.645517,EGP,0.1249,8.0604
1448,HBE,HBE,Borg El Arab Intl,Alexandria,Egypt,30.917669,29.696408,EGP,0.1249,8.0604
1449,SSH,SSH,Sharm El Sheikh Intl,Sharm El Sheikh,Egypt,27.977221999999998,34.394721999999994,EGP,0.1249,8.0604
1450,RMF,RMF,Marsa Alam Intl,Marsa Alam,Egypt,25.557111,34.583711,EGP,0.1249,8.0604
1451,TCP,TCP,Taba Intl,Taba,Egypt,29.587778000000004,34.778056,EGP,0.1249,8.0604
1452,ATZ,ATZ,Asyut International Airport,Asyut,Egypt,27.046508000000003,31.011983,EGP,0.1249,8.0604
1453,AAC,AAC,El Arish International Airport,El Arish,Egypt,31.073333,33.835833,EGP,0.1249,8.0604
1454,GSQ,GSQ,Sharq Al-Owainat Airport,Sharq Al-Owainat,Egypt,22.5806,28.7207,EGP,0.1249,8.0604
1455,DBB,DBB,Alalamain Intl.,Dabaa City,Egypt,30.15,28.0833,EGP,0.1249,8.0604
1456,HMB,HMB,Sohag International,Sohag,Egypt,26.341189,31.742983000000002,EGP,0.1249,8.0604
1457,ADD,ADD,Bole Intl,Addis Ababa,Ethiopia,8.977889,38.799319,ETB,0.04695,21.8025
1458,AMH,AMH,Arba Minch,Arba Minch,Ethiopia,6.039389,37.590453000000004,ETB,0.04695,21.8025
1459,AXU,AXU,Axum,Axum,Ethiopia,14.14675,38.772833,ETB,0.04695,21.8025
1460,BJR,BJR,Bahir Dar,Bahar Dar,Ethiopia,11.608075,37.321644,ETB,0.04695,21.8025
1461,DIR,DIR,Dire Dawa Intl,Dire Dawa,Ethiopia,9.6247,41.854203000000005,ETB,0.04695,21.8025
1462,GMB,GMB,Gambella,Gambella,Ethiopia,8.128764,34.563131,ETB,0.04695,21.8025
1463,GDQ,GDQ,Gondar,Gondar,Ethiopia,12.5199,37.434047,ETB,0.04695,21.8025
1464,JIM,JIM,Jimma,Jimma,Ethiopia,7.666094,36.816639,ETB,0.04695,21.8025
1465,LLI,LLI,Lalibella,Lalibella,Ethiopia,11.975014,38.979969,ETB,0.04695,21.8025
1466,MQX,MQX,Makale,Makale,Ethiopia,13.467367000000001,39.533464,ETB,0.04695,21.8025
1467,ASO,ASO,Asosa,Asosa,Ethiopia,10.01855,34.586253,ETB,0.04695,21.8025
1468,TIE,TIE,Tippi Airport,Tippi,Ethiopia,7.117000000000001,35.383,ETB,0.04695,21.8025
1469,MTF,MTF,Mizan Teferi Airport,Mizan Teferi,Ethiopia,6.9670000000000005,35.533,ETB,0.04695,21.8025
1470,ABK,ABK,Kabri Dehar Airport,Kabri Dehar,Ethiopia,6.734,44.253,ETB,0.04695,21.8025
1471,GOR,GOR,Gore Airport,Gore,Ethiopia,8.167,35.55,ETB,0.04695,21.8025
1472,GDE,GDE,Gode Airport,Gode,Ethiopia,5.935128,43.578567,ETB,0.04695,21.8025
1473,DEM,DEM,Dembidollo Airport,Dembidollo,Ethiopia,8.554,34.858000000000004,ETB,0.04695,21.8025
1474,DSE,DSE,Combolcha Airport,Dessie,Ethiopia,11.0825,39.7114,ETB,0.04695,21.8025
1475,BEI,BEI,Beica Airport,Beica,Ethiopia,9.386389999999999,34.5219,ETB,0.04695,21.8025
1476,BCO,BCO,Baco Airport,Baco,Ethiopia,5.78287,36.562,ETB,0.04695,21.8025
1477,SHC,SHC,Shire Inda Selassie Airport,Shire Indasilase,Ethiopia,14.0781,38.2725,ETB,0.04695,21.8025
1478,HIL,HIL,Shilavo Airport,Shilavo,Ethiopia,6.08333,44.7667,ETB,0.04695,21.8025
1479,AWA,AWA,Awasa Airport,Awasa,Ethiopia,7.067,38.5,ETB,0.04695,21.8025
1480,JIJ,JIJ,Jijiga Airport,Jijiga,Ethiopia,9.359722,42.7875,ETB,0.04695,21.8025
1481,MKS,MKS,Mekane Salam Airport,Mekane Selam,Ethiopia,10.633333,38.783333,ETB,0.04695,21.8025
1482,DBM,DBM,Debre Marqos,Debre Marqos,Ethiopia,10.316667,37.733333,ETB,0.04695,21.8025
1483,DBT,DBT,Debre Tabor Airport,Debre Tabor,Ethiopia,11.966667,38.0,ETB,0.04695,21.8025
1484,QHR,QHR,Harar Meda Airport,Debre Zeyit,Ethiopia,8.7163,39.0059,ETB,0.04695,21.8025
1485,GOB,GOB,Robe Airport,Goba,Ethiopia,6.733333,44.266667,ETB,0.04695,21.8025
1486,HUE,HUE,Humera Airport,Humera,Ethiopia,14.3,36.616667,ETB,0.04695,21.8025
1487,GRZ,GRZ,Graz,Graz,Austria,46.991067,15.439627999999999,EUR,1.0,1.0
1488,INN,INN,Innsbruck,Innsbruck,Austria,47.260219,11.343964,EUR,1.0,1.0
1489,LNZ,LNZ,Linz,Linz,Austria,48.233219,14.187510999999999,EUR,1.0,1.0
1490,SZG,SZG,Salzburg,Salzburg,Austria,47.793304,13.004333,EUR,1.0,1.0
1491,VIE,VIE,Schwechat,Vienna,Austria,48.110278,16.569722,EUR,1.0,1.0
1492,HOJ,HOJ,Hohenems,Hohenems,Austria,47.385,9.7,EUR,1.0,1.0
1493,KLU,KLU,Woerthersee International Airport,Klagenfurt,Austria,46.642514,14.337739000000001,EUR,1.0,1.0
1494,ZSB,ZSB,Hauptbahnhof,Salzburg,Austria,47.813056,13.046667,EUR,1.0,1.0
1495,XWW,XWW,Westbahnhoff,Vienna,Austria,48.196667,16.337778,EUR,1.0,1.0
1496,ANR,ANR,Deurne,Antwerp,Belgium,51.189444,4.460278,EUR,1.0,1.0
1497,BRU,BRU,Brussels Natl,Brussels,Belgium,50.901389,4.484444,EUR,1.0,1.0
1498,CRL,CRL,Brussels South,Charleroi,Belgium,50.459196999999996,4.453817,EUR,1.0,1.0
1499,QKT,QKT,Wevelgem,Kortrijk-vevelgem,Belgium,50.817221999999994,3.2047220000000003,EUR,1.0,1.0
1500,LGG,LGG,Liege,Liege,Belgium,50.637417,5.4432220000000004,EUR,1.0,1.0
1501,OST,OST,Oostende,Ostend,Belgium,51.198889,2.862222,EUR,1.0,1.0
1502,ZYR,ZYR,Brussels Gare du Midi,Brussels,Belgium,50.8,4.4,EUR,1.0,1.0
1503,KNO,KNO,Knokke-Heist Westkapelle Heliport,Knokke,Belgium,51.3222,3.2930599999999997,EUR,1.0,1.0
1504,ZWE,ZWE,Centraal,Antwerp,Belgium,51.217222,4.421111,EUR,1.0,1.0
1505,XHN,XHN,Liege-Guillemins Railway Station,Liege,Belgium,50.6333,5.566669999999999,EUR,1.0,1.0
1506,LCA,LCA,Larnaca,Larnaca,Cyprus,34.875116999999996,33.62485,EUR,1.0,1.0
1507,PFO,PFO,Pafos Intl,Paphos,Cyprus,34.718039000000005,32.485731,EUR,1.0,1.0
1508,AKT,AKT,Akrotiri,Akrotiri,Cyprus,34.590416,32.987860999999995,EUR,1.0,1.0
1509,ECN,ECN,Ercan International Airport,Nicosia,Cyprus,35.1547,33.4961,EUR,1.0,1.0
1510,NIC,NIC,Nicosia International Airport,Nicosia,Cyprus,35.151109999999996,33.272220000000004,EUR,1.0,1.0
1511,KDL,KDL,Kardla,Kardla,Estonia,58.990756000000005,22.830733,EUR,1.0,1.0
1512,URE,URE,Kuressaare,Kuressaare,Estonia,58.229882999999994,22.509494,EUR,1.0,1.0
1513,EPU,EPU,Parnu,Parnu,Estonia,58.41904399999999,24.472819,EUR,1.0,1.0
1514,TLL,TLL,Tallinn,Tallinn-ulemiste International,Estonia,59.413317000000006,24.832844,EUR,1.0,1.0
1515,TAY,TAY,Tartu,Tartu,Estonia,58.307460999999996,26.690428000000004,EUR,1.0,1.0
1516,ENF,ENF,Enontekio,Enontekio,Finland,68.362586,23.424322,EUR,1.0,1.0
1517,KEV,KEV,Halli,Halli,Finland,61.85605,24.7866,EUR,1.0,1.0
1518,HEM,HEM,Helsinki Malmi,Helsinki,Finland,60.254557999999996,25.042828,EUR,1.0,1.0
1519,HEL,HEL,Helsinki Vantaa,Helsinki,Finland,60.317221999999994,24.963333,EUR,1.0,1.0
1520,HYV,HYV,Hyvinkaa,Hyvinkaa,Finland,60.65444399999999,24.881110999999997,EUR,1.0,1.0
1521,IVL,IVL,Ivalo,Ivalo,Finland,68.60726899999999,27.405328000000004,EUR,1.0,1.0
1522,JOE,JOE,Joensuu,Joensuu,Finland,62.66290600000001,29.60755,EUR,1.0,1.0
1523,JYV,JYV,Jyvaskyla,Jyvaskyla,Finland,62.399453,25.678253,EUR,1.0,1.0
1524,KAU,KAU,Kauhava,Kauhava,Finland,63.127078000000004,23.051442,EUR,1.0,1.0
1525,KEM,KEM,Kemi Tornio,Kemi,Finland,65.781889,24.5991,EUR,1.0,1.0
1526,KAJ,KAJ,Kajaani,Kajaani,Finland,64.285472,27.692414000000003,EUR,1.0,1.0
1527,KOK,KOK,Kruunupyy,Kruunupyy,Finland,63.721171999999996,23.143131,EUR,1.0,1.0
1528,KAO,KAO,Kuusamo,Kuusamo,Finland,65.987575,29.239380999999998,EUR,1.0,1.0
1529,KTT,KTT,Kittila,Kittila,Finland,67.701022,24.84685,EUR,1.0,1.0
1530,KUO,KUO,Kuopio,Kuopio,Finland,63.00715,27.797756,EUR,1.0,1.0
1531,LPP,LPP,Lappeenranta,Lappeenranta,Finland,61.044553,28.144396999999998,EUR,1.0,1.0
1532,MHQ,MHQ,Mariehamn,Mariehamn,Finland,60.122203000000006,19.898156,EUR,1.0,1.0
1533,MIK,MIK,Mikkeli,Mikkeli,Finland,61.6866,27.201794,EUR,1.0,1.0
1534,OUL,OUL,Oulu,Oulu,Finland,64.930061,25.354564,EUR,1.0,1.0
1535,POR,POR,Pori,Pori,Finland,61.461686,21.799982999999997,EUR,1.0,1.0
1536,RVN,RVN,Rovaniemi,Rovaniemi,Finland,66.56482199999999,25.830410999999998,EUR,1.0,1.0
1537,SVL,SVL,Savonlinna,Savonlinna,Finland,61.943064,28.945135999999998,EUR,1.0,1.0
1538,SOT,SOT,Sodankyla,Sodankyla,Finland,67.395033,26.619133,EUR,1.0,1.0
1539,TMP,TMP,Tampere Pirkkala,Tampere,Finland,61.414147,23.604392,EUR,1.0,1.0
1540,TKU,TKU,Turku,Turku,Finland,60.51414200000001,22.262808,EUR,1.0,1.0
1541,QVY,QVY,Utti,Utti,Finland,60.896393999999994,26.938353000000003,EUR,1.0,1.0
1542,VAA,VAA,Vaasa,Vaasa,Finland,63.05065,21.762175,EUR,1.0,1.0
1543,VRK,VRK,Varkaus,Varkaus,Finland,62.171110999999996,27.868610999999998,EUR,1.0,1.0
1544,SJY,SJY,Seinäjoki Airport,Seinäjoki / Ilmajoki,Finland,62.6921,22.8323,EUR,1.0,1.0
1545,HEN,HEN,Hernesaari Heliport,Helsinki,Finland,60.1478,24.9244,EUR,1.0,1.0
1546,CQF,CQF,Calais Dunkerque,Calais,France,50.962097,1.954764,EUR,1.0,1.0
1547,LTQ,LTQ,Le Touquet Paris Plage,Le Tourquet,France,50.517385,1.620587,EUR,1.0,1.0
1548,AGF,AGF,La Garenne,Agen,France,44.174721000000005,0.5905560000000001,EUR,1.0,1.0
1549,BOD,BOD,Merignac,Bordeaux,France,44.828334999999996,-0.7155560000000001,EUR,1.0,1.0
1550,EGC,EGC,Roumaniere,Bergerac,France,44.825278999999995,0.5186109999999999,EUR,1.0,1.0
1551,CNG,CNG,Chateaubernard,Cognac,France,45.658333,-0.3175,EUR,1.0,1.0
1552,PIS,PIS,Biard,Poitiers,France,46.587745,0.306666,EUR,1.0,1.0
1553,LIG,LIG,Bellegarde,Limoges,France,45.862778000000006,1.1794440000000002,EUR,1.0,1.0
1554,NIT,NIT,Souche,Niort,France,46.311303,-0.401503,EUR,1.0,1.0
1555,TLS,TLS,Blagnac,Toulouse,France,43.629075,1.3638190000000001,EUR,1.0,1.0
1556,PUF,PUF,Pau Pyrenees,Pau,France,43.38,-0.41861099999999996,EUR,1.0,1.0
1557,LDE,LDE,Lourdes,Tarbes,France,43.178675,-0.006439,EUR,1.0,1.0
1558,ANG,ANG,Brie Champniers,Angouleme,France,45.729246999999994,0.221456,EUR,1.0,1.0
1559,BVE,BVE,La Roche,Brive,France,45.150833,1.4691670000000001,EUR,1.0,1.0
1560,PGX,PGX,Bassillac,Perigueux,France,45.198055,0.8155560000000001,EUR,1.0,1.0
1561,BIQ,BIQ,Anglet,Biarritz-bayonne,France,43.468419,-1.523325,EUR,1.0,1.0
1562,XAC,XAC,La Teste De Buch,Arcachon,France,44.59639,-1.110833,EUR,1.0,1.0
1563,LBI,LBI,Le Sequestre,Albi,France,43.913887,2.1130560000000003,EUR,1.0,1.0
1564,DCM,DCM,Mazamet,Castres,France,43.55625,2.289183,EUR,1.0,1.0
1565,RDZ,RDZ,Marcillac,Rodez,France,44.407869,2.482672,EUR,1.0,1.0
1566,RYN,RYN,Medis,Royan,France,45.628056,-0.9725,EUR,1.0,1.0
1567,RCO,RCO,St Agnant,Rochefort,France,45.887778999999995,-0.9830559999999999,EUR,1.0,1.0
1568,CMR,CMR,Houssen,Colmar,France,48.109853,7.359011,EUR,1.0,1.0
1569,DLE,DLE,Tavaux,Dole,France,47.039014,5.42725,EUR,1.0,1.0
1570,OBS,OBS,Ardeche Meridionale,Aubenas-vals-lanas,France,44.544236,4.372192,EUR,1.0,1.0
1571,LPY,LPY,Loudes,Le Puy,France,45.080689,3.762889,EUR,1.0,1.0
1572,XBK,XBK,Ceyzeriat,Bourg,France,46.20089,5.292028,EUR,1.0,1.0
1573,XVF,XVF,Tarare,Vilefrance,France,45.901947,4.634906,EUR,1.0,1.0
1574,XMU,XMU,Montbeugny,Moulins,France,46.534581,3.423725,EUR,1.0,1.0
1575,ETZ,ETZ,Metz Nancy Lorraine,Metz,France,48.982141999999996,6.2513190000000005,EUR,1.0,1.0
1576,BIA,BIA,Poretta,Bastia,France,42.552664,9.483731,EUR,1.0,1.0
1577,CLY,CLY,Saint Catherine,Calvi,France,42.530753000000004,8.793189,EUR,1.0,1.0
1578,FSC,FSC,Sud Corse,Figari,France,41.500557,9.097777,EUR,1.0,1.0
1579,AJA,AJA,Campo Dell Oro,Ajaccio,France,41.923637,8.802916999999999,EUR,1.0,1.0
1580,SOZ,SOZ,Solenzara,Solenzara,France,41.924416,9.406,EUR,1.0,1.0
1581,AUF,AUF,Branches,Auxerre,France,47.850193,3.497111,EUR,1.0,1.0
1582,CMF,CMF,Aix Les Bains,Chambery,France,45.63805,5.880225,EUR,1.0,1.0
1583,CFE,CFE,Auvergne,Clermont-Ferrand,France,45.786660999999995,3.1691689999999997,EUR,1.0,1.0
1584,BOU,BOU,Bourges,Bourges,France,47.058056,2.370278,EUR,1.0,1.0
1585,XCD,XCD,Champforgeuil,Chalon,France,46.826108000000005,4.817633,EUR,1.0,1.0
1586,QNJ,QNJ,Annemasse,Annemasse,France,46.191972,6.2683860000000005,EUR,1.0,1.0
1587,LYS,LYS,Saint Exupery,Lyon,France,45.726387,5.090833,EUR,1.0,1.0
1588,QNX,QNX,Charnay,Macon,France,46.295103000000005,4.795767,EUR,1.0,1.0
1589,RNE,RNE,Renaison,Roanne,France,46.058334,4.001389,EUR,1.0,1.0
1590,NCY,NCY,Meythet,Annecy,France,45.929233,6.098764,EUR,1.0,1.0
1591,GNB,GNB,Saint Geoirs,Grenoble,France,45.362944,5.329375,EUR,1.0,1.0
1592,MCU,MCU,Domerat,Montlucon,France,46.352525,2.5704860000000003,EUR,1.0,1.0
1593,VAF,VAF,Chabeuil,Valence,France,44.921594,4.9699,EUR,1.0,1.0
1594,VHY,VHY,Charmeil,Vichy,France,46.169689,3.403736,EUR,1.0,1.0
1595,AUR,AUR,Aurillac,Aurillac,France,44.891388,2.421944,EUR,1.0,1.0
1596,CHR,CHR,Deols,Chateauroux,France,46.862194,1.7306669999999997,EUR,1.0,1.0
1597,LYN,LYN,Bron,Lyon,France,45.727171999999996,4.944275,EUR,1.0,1.0
1598,QXB,QXB,Aix Les Milles,Aix-les-milles,France,43.505554,5.3677779999999995,EUR,1.0,1.0
1599,CEQ,CEQ,Mandelieu,Cannes,France,43.54205,6.953478,EUR,1.0,1.0
1600,EBU,EBU,Boutheon,St-Etienne,France,45.540554,4.296389,EUR,1.0,1.0
1601,CCF,CCF,Salvaza,Carcassonne,France,43.215978,2.306317,EUR,1.0,1.0
1602,MRS,MRS,Provence,Marseille,France,43.435555,5.213611,EUR,1.0,1.0
1603,NCE,NCE,Cote D\\'Azur,Nice,France,43.658411,7.215872,EUR,1.0,1.0
1604,PGF,PGF,Rivesaltes,Perpignan,France,42.740442,2.8706669999999996,EUR,1.0,1.0
1605,CTT,CTT,Le Castellet,Le Castellet,France,43.252506,5.785189,EUR,1.0,1.0
1606,MPL,MPL,Mediterranee,Montpellier,France,43.576194,3.963014,EUR,1.0,1.0
1607,BZR,BZR,Vias,Beziers,France,43.323522,3.353903,EUR,1.0,1.0
1608,AVN,AVN,Caumont,Avignon,France,43.9073,4.901831,EUR,1.0,1.0
1609,MEN,MEN,Brenoux,Mende,France,44.502108,3.5328190000000004,EUR,1.0,1.0
1610,BVA,BVA,Tille,Beauvais,France,49.454444,2.112778,EUR,1.0,1.0
1611,LEH,LEH,Octeville,Le Havre,France,49.533889,0.088056,EUR,1.0,1.0
1612,ORE,ORE,Bricy,Orleans,France,47.987778000000006,1.7605560000000002,EUR,1.0,1.0
1613,XCR,XCR,Vatry,Chalons,France,48.776072,4.184492,EUR,1.0,1.0
1614,URO,URO,Vallee De Seine,Rouen,France,49.384172,1.1748,EUR,1.0,1.0
1615,TUF,TUF,Val De Loire,Tours,France,47.432221999999996,0.7276060000000001,EUR,1.0,1.0
1616,CET,CET,Le Pontreau,Cholet,France,47.082136,-0.877064,EUR,1.0,1.0
1617,LVA,LVA,Entrammes,Laval,France,48.031361,-0.7429859999999999,EUR,1.0,1.0
1618,LBG,LBG,Le Bourget,Paris,France,48.969444,2.441389,EUR,1.0,1.0
1619,CSF,CSF,Creil,Creil,France,49.253547,2.519139,EUR,1.0,1.0
